DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_CORTE;PLACA;IMPOSICION;CODIGO;SALDO;COD;CARGO;VIA;PAGADO
ANCASH;SANTA;CHIMBOTE;021801;20221229;BAV-665;20220118;G.57;0;196339;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;4988-2H;20220119;M.28;552;9341047;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M2S-750;20220119;M.03;0;196730;2300;ORD;2756.5
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRI-471;20220119;L.04;0;196273;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;D8F-275;20220119;G.18;0;196319;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;SIT-599;20220119;M.40;2625.9;196709;2625.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AWW-908;20220119;M.03;2300;196727;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;8027-OB;20220119;G.11;368;9347676;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5J-440;20220119;G.40;368;196731;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;TCI-970;20220119;L.01;0;195793;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2M-749;20220119;L.07;0;189966;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;BNU-364;20220119;L.01;0;81239;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;ZAZ-950;20220119;L.01;0;196261;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F8N-761;20220119;G.18;0;125308;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AYF-948;20220119;G.40;0;193103;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3Q-424;20220119;G.40;368;9316200;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T0W-933;20220119;G.40;0;196304;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;0720-8T;20220119;G.57;0;196281;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7Y-887;20220119;L.01;184;152915;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B3U-391;20220119;G.18;0;142739;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2R-666;20220119;G.08;0;90820;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2R-666;20220119;M.19;0;90820;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;F2J-753;20220119;L.01;184;196755;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C7O-807;20220119;G.04;0;196308;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BPF-054;20220119;L.07;0;196318;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;APW-070;20220119;L.07;0;143539;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;B9M-837;20220119;G.16;0;9322064;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C5W-568;20220119;G.47;0;196299;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B3S-947;20220119;M.17;0;196522;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;BWE-296;20220119;G.57;368;196752;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3C-913;20220119;L.07;0;114551;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A9F-232;20220119;L.06;0;172398;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;4180-4H;20220119;G.59;368;194667;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A2F-741;20220119;G.47;0;196289;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M1S-683;20220119;L.07;0;193977;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2H-012;20220119;L.06;184;184291;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W3Z-363;20220119;L.01;184;184697;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-460;20220119;G.18;0;131317;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;9154-0D;20220119;M.28;552;9320475;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6742-FA;20220119;M.28;552;193396;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2P-787;20220120;L.07;0;196366;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;B7A-866;20220120;L.07;0;9332821;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;3536-7S;20220120;G.59;0;196710;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;V3C-723;20220120;L.01;184;196738;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;Y1J-830;20220120;L.07;184;196739;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMI-457;20220120;M.17;0;144474;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2X-637;20220120;M.04;0;184267;4600;ORD;4633.2
ANCASH;SANTA;CHIMBOTE;021801;20221229;D5Z-625;20220120;G.57;0;102524;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5N-150;20220120;L.07;0;147765;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1U-494;20220120;M.03;0;196312;2300;ORD;2308.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0P-853;20220120;M.17;552;196359;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3C-194;20220120;L.07;0;111869;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F8L-409;20220120;L.07;0;143480;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;5543-5H;20220120;L.01;0;196367;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2B-393;20220120;M.05;2300;9329759;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;7728-IB;20220120;G.47;0;9346750;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2N-038;20220120;L.07;184;9332849;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T0T-840;20220120;G.18;0;196498;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;BBK-868;20220120;G.14;0;196372;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2E-956;20220120;M.17;552;90134;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AFH-220;20220120;L.07;184;188172;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2I-308;20220120;G.18;0;73765;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D5T-769;20220120;L.01;0;144237;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;D2N-686;20220120;L.01;184;124262;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F0M-105;20220120;G.11;368;77072;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0R-769;20220120;G.06;0;109321;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9E-037;20220120;L.07;0;150888;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;P1R-470;20220120;M.01;4600;186378;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1Z-810;20220120;L.01;0;193789;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;P1R-470;20220120;M.03;2300;186378;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F9M-876;20220120;G.06;0;196377;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B5G-087;20220120;L.07;0;196341;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;3093-MB;20220120;L.07;184;157813;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D5P-863;20220120;L.07;184;196745;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMP-897;20220120;L.07;0;122020;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;T9L-804;20220120;L.01;0;16345;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BWP-065;20220120;L.01;184;196743;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ARQ-789;20220120;G.18;368;196734;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T9G-842;20220120;L.06;184;196740;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T9G-842;20220120;M.18;552;196740;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4-1860;20220120;G.59;368;191784;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6580-2H;20220120;G.59;368;9323473;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3H-623;20220120;L.07;0;93191;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;D0P-751;20220120;L.07;184;196742;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;K1-8395;20220120;L.01;0;158847;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3I-630;20220120;L.07;0;176816;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1J-781;20220120;L.08;0;9341328;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3B-480;20220120;L.07;0;161951;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-326;20220120;L.07;0;196307;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A7N-864;20220120;G.18;0;196288;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9E-099;20220121;M.16;552;189707;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2C-868;20220121;G.17;0;9319823;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;1934-3H;20220121;M.03;2300;196821;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1934-3H;20220121;M.01;4600;196821;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1934-3H;20220121;G.58;368;196821;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1934-3H;20220121;M.28;552;196821;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-967;20220121;L.01;0;90434;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9U-064;20220121;L.04;184;196716;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ATH-501;20220121;G.57;368;196720;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A1L-060;20220121;M.27;0;136534;2300;ORD;2557.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHR-276;20220121;L.07;184;196725;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BVC-445;20220121;M.17;552;196714;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1V-786;20220121;G.31;0;99271;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;V9C-960;20220121;L.01;0;126703;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;1519-3H;20220121;G.47;368;9334019;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1U-856;20220121;L.06;0;94011;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;5595-2H;20220121;M.03;2300;196724;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1O-763;20220121;G.04;0;157575;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;NG-98393;20220121;G.59;368;171628;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AZB-898;20220121;G.30;0;196374;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AWN-774;20220121;L.06;184;196726;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3922-MA;20220121;M.03;0;196311;2300;ORD;2327.6
ANCASH;SANTA;CHIMBOTE;021801;20221229;W1S-269;20220121;G.47;0;189555;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;1742-QA;20220121;G.59;368;9336262;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D9M-719;20220121;G.11;0;147579;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;ALU-346;20220121;G.47;0;77811;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRR-468;20220121;M.17;552;190463;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3I-615;20220121;L.01;0;76182;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;1200-5T;20220121;G.59;368;150052;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D8R-938;20220121;G.18;0;182386;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMH-191;20220121;G.18;0;109266;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T0J-931;20220121;L.07;184;196717;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BMY-707;20220121;G.17;368;110906;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ABH-929;20220121;G.18;368;106001;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BFJ-746;20220121;G.64;368;196820;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2K-521;20220121;L.07;0;146805;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A2U-759;20220121;L.01;184;196715;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F5X-073;20220121;L.07;0;196322;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1U-254;20220121;L.07;0;151140;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;F1R-654;20220121;L.07;0;170236;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T0B-881;20220121;L.07;184;161696;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-227;20220121;M.17;552;139562;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B1N-437;20220121;G.04;368;195891;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A4E-487;20220121;L.07;0;107235;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2C-131;20220121;G.18;0;173564;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C8F-752;20220121;L.01;0;196719;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;V3J-579;20220121;L.04;184;196718;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A2O-274;20220121;M.04;0;107267;4600;ORD;5031.6
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-952;20220121;G.47;0;174077;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B6N-818;20220122;L.07;184;196695;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1P-262;20220122;G.58;368;126534;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0893-DP;20220122;L.01;0;196297;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4S-924;20220122;G.04;368;9324926;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A4B-823;20220122;M.27;2300;78702;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C3U-563;20220122;M.01;0;143965;4600;ORD;4608.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;A4B-823;20220122;G.17;368;78702;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2I-153;20220122;G.40;0;9316592;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B9G-149;20220122;G.28;0;121767;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;0209-3H;20220122;L.01;184;197326;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220122;M.03;2300;196940;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-752;20220122;L.07;0;133661;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2T-951;20220122;G.47;0;105280;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AFL-759;20220122;G.40;0;196328;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BJN-934;20220122;G.06;0;196399;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;F5P-087;20220122;L.07;0;196354;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-947;20220122;G.18;368;51885;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3730-4H;20220122;M.28;552;153912;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3677-DB;20220122;G.58;368;194396;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3512-5H;20220122;M.28;552;196898;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5152-9A;20220122;M.28;552;196899;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2047-YA;20220122;M.28;552;196956;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2I-314;20220122;G.17;368;196694;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0313-6H;20220122;G.59;368;196699;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D6G-806;20220122;G.57;0;196410;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;G6G-806;20220122;G.57;0;196410;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BFT-722;20220122;L.07;0;196376;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2W-766;20220122;G.11;368;196697;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2C-628;20220122;M.40;3125.9;99162;3125.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D8L-124;20220122;M.17;552;9334497;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AHW-725;20220122;L.07;184;196698;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;3677-DB;20220122;M.02;2300;194396;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-072;20220122;G.40;0;9335312;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2L-848;20220122;L.07;184;196700;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AFT-204;20220122;L.07;0;106293;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1G-284;20220122;L.01;184;9333631;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3G-202;20220122;L.07;0;163961;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1M-039;20220122;G.28;368;136961;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ARH-779;20220122;L.07;0;104169;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2U-959;20220122;G.47;0;156516;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;C6C-710;20220122;L.07;184;196696;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BJN-934;20220122;G.28;0;196399;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220123;M.28;0;196348;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220123;G.58;0;196348;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2V-478;20220123;G.18;0;9331592;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;D3M-049;20220123;G.47;368;196721;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5H-462;20220123;L.01;0;101770;184;ORD;184
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2P-790;20220123;G.04;0;179346;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220123;M.24;0;196348;552;ORD;103.04
ANCASH;SANTA;CHIMBOTE;021801;20221229;B2T-429;20220123;G.18;0;196371;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;4263-4H;20220123;L.07;0;196405;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;5H-2214;20220123;G.58;368;196711;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BMF-366;20220123;M.01;0;196324;4600;ORD;4600
ANCASH;SANTA;CHIMBOTE;021801;20221229;2780-5H;20220123;M.02;2300;196877;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2780-5H;20220123;M.03;2300;196877;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0729-2H;20220123;M.28;552;9330604;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BDR-633;20220123;G.57;368;144847;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXR-794;20220123;G.57;368;9329050;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220123;G.59;0;196348;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A4Z-389;20220123;G.04;0;194018;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BPF-234;20220123;M.16;552;91363;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M5X-851;20220123;L.01;0;190104;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;TBG-928;20220123;L.07;184;131499;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D6H-087;20220123;L.01;0;106542;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Y-866;20220123;G.18;368;146399;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9C-468;20220124;M.03;901.2;9345271;2300;ORD;1401.8
ANCASH;SANTA;CHIMBOTE;021801;20221229;4898-5H;20220124;G.59;368;196703;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1484-1H;20220124;G.58;368;177598;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6C-917;20220124;G.28;368;191853;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1484-1H;20220124;M.28;552;177598;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1K-850;20220124;G.04;368;192052;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6C-929;20220124;G.57;0;196345;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A3I-878;20220124;L.07;184;196707;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2T-645;20220124;L.01;184;196708;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9E-926;20220124;L.01;0;196139;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;M5X-854;20220124;G.14;0;188094;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;1484-1H;20220124;M.01;4600;177598;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B5K-878;20220124;M.05;2300;196712;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5A-444;20220124;G.50;368;177472;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8H-893;20220124;M.17;452;121124;552;ORD;100
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5Q-167;20220124;M.17;0;196704;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6K-664;20220124;M.24;0;180002;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5X-258;20220124;L.01;0;196428;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1V-555;20220124;M.17;552;89234;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2A-307;20220124;G.40;0;122425;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Y-298;20220124;L.07;184;91731;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2023-5H;20220124;G.59;368;9332805;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4041-5H;20220124;G.59;368;143009;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4V-124;20220124;G.40;0;176969;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M4U-025;20220124;G.18;0;89090;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A5O-377;20220124;L.01;0;9316503;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A8V-316;20220124;L.07;0;9318658;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2I-214;20220124;G.50;368;167948;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BYF-080;20220124;G.40;368;180678;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C9B-318;20220124;L.01;0;196407;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BYF-080;20220124;G.17;368;180678;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B9Z-781;20220124;G.01;0;156027;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AAY-711;20220124;G.18;368;9330058;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;TAS-932;20220124;G.18;0;196394;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4H-031;20220124;G.58;0;9329171;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Z-782;20220124;G.47;368;114990;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D8U-315;20220124;G.40;0;146124;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1Q-422;20220124;L.07;0;9333134;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;S3-0978;20220124;L.01;184;196705;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W3C-323;20220124;G.08;0;9346753;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2P-781;20220124;G.14;0;186089;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;B2D-196;20220124;L.07;184;9336787;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M1S-813;20220124;L.07;184;196706;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AMX-161;20220124;G.28;368;164029;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0691-5H;20220125;G.59;368;9347189;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHC-942;20220125;L.06;0;158592;184;ORD;31.28
